date,id,name,diameter_min_km,diameter_max_km,is_potentially_hazardous,close_approach_date,miss_distance_km,relative_velocity_kph
2025-03-23,54271307,(2022 GS3),0.0373727432,0.0835679943,False,2025-03-23,22884919.993724115,45860.5255289029
2025-03-23,54292217,(2022 OC3),0.0056306039,0.0125904131,False,2025-03-23,16677411.594647931,10744.5574670329
2025-03-23,54404103,(2023 VO6),0.0063468024,0.0141918816,False,2025-03-23,25024387.648418576,28931.8618040085
2025-03-23,54431184,(2024 FB),0.0184737464,0.0413085527,False,2025-03-23,70241974.60733965,83486.4654757201
2025-03-23,54519239,(2025 CT2),0.0806408277,0.1803183724,False,2025-03-23,27236782.948276777,43954.5456332132
2025-03-23,54520926,(2025 DA15),0.0273246732,0.0610998267,False,2025-03-23,6482838.551518491,27928.8246872406
2025-03-23,54523641,(2025 EL4),0.1638909515,0.3664713084,False,2025-03-23,12054854.166609371,63726.412081257
2025-03-23,54524125,(2025 FY1),0.0116025908,0.0259441818,False,2025-03-23,675099.164142904,51562.7442089363
2025-03-23,54524121,(2025 FC2),0.0055789822,0.0124749835,False,2025-03-23,252897.14400731,48307.2263341348
2025-03-23,54524629,(2025 FY6),0.0017480545,0.0039087688,False,2025-03-23,21944.257233921,84335.734357619
2025-03-23,54524987,(2025 FP12),0.0239086457,0.0534613571,False,2025-03-23,8345756.352416959,22373.7199213036
2025-03-23,54525103,(2025 FQ12),0.0044315431,0.0099092316,False,2025-03-23,490743.769906465,41752.0390291816
2025-03-23,54525642,(2025 FL18),0.0235806068,0.0527278398,False,2025-03-23,6662985.278958646,28402.77915576
2025-03-23,54527895,(2025 HT6),0.0552783379,0.1236061213,False,2025-03-23,8746664.806213984,23026.3366435441
2025-03-23,54548705,(2025 SP20),0.0088910894,0.0198810803,False,2025-03-23,18176679.443176474,40799.8916907779
2025-03-24,3153530,(2003 HT42),0.0291443905,0.0651688382,False,2025-03-24,39809222.19838141,48453.6684422718
2025-03-24,3338369,(2006 QS23),0.2538370294,0.5675968529,False,2025-03-24,31072890.46112343,64801.9541762269
2025-03-24,3748508,(2016 FK14),0.1925550782,0.4305662442,False,2025-03-24,27228068.677872047,41480.25785285
2025-03-24,3781913,(2017 ST17),0.0288771931,0.0645713667,False,2025-03-24,41287279.85146434,61104.6474026314
2025-03-24,54073343,(2020 UC),0.0080640828,0.0180318372,False,2025-03-24,71877560.59774724,78526.3915920694
2025-03-24,54201815,(2021 TO),0.0373727432,0.0835679943,False,2025-03-24,67106818.32638976,32499.3890703251
2025-03-24,54298776,(2022 QU7),0.0280902094,0.0628116177,False,2025-03-24,66429638.465312175,60809.9416017944
2025-03-24,54354973,(2023 HW2),0.0212106988,0.0474285643,False,2025-03-24,69139169.29854982,86497.1250751253
2025-03-24,54392052,(2023 SN11),0.0466181437,0.1042413384,False,2025-03-24,32288129.3402649,86663.8168545049
2025-03-24,54423318,(2024 BA5),0.0166170902,0.0371569432,False,2025-03-24,37274445.98695764,27446.2126107962
2025-03-24,54469029,(2024 RD7),0.0728710415,0.1629446024,False,2025-03-24,52544012.61170248,97719.3548195224
2025-03-24,54522697,(2025 ED2),0.1836347959,0.4106198867,False,2025-03-24,27227180.739714663,41478.9261125058
2025-03-24,54523988,(2025 FS),0.0167708462,0.0375007522,False,2025-03-24,1168910.677730311,49146.256569924
2025-03-24,54524311,(2025 FQ2),0.0075954757,0.0169839999,False,2025-03-24,2720913.705246376,24715.7680296794
2025-03-24,54524317,(2025 FX2),0.0088014652,0.0196806745,False,2025-03-24,274009.278049143,90291.604412502
2025-03-24,54524319,(2025 FK3),0.0041167546,0.0092053431,False,2025-03-24,122133.526162014,73971.9227965626
2025-03-24,54524630,(2025 FZ6),0.0058150704,0.0130028927,False,2025-03-24,350630.92845701,76167.6023755127
2025-03-24,54525363,(2025 FK14),0.0031085294,0.006950883,False,2025-03-24,337101.327013784,30487.260652841
2025-03-25,2152754,152754 (1999 GS6),0.3806755436,0.8512163929,True,2025-03-25,18287995.57727836,40968.0521003552
2025-03-25,3477940,(2009 WW7),0.004411182,0.0098637028,False,2025-03-25,50451719.209172964,26170.1299961433
2025-03-25,3653322,(2013 UM9),0.0324007435,0.0724502651,False,2025-03-25,66654931.750507936,27699.9826266591
2025-03-25,3740897,(2016 BC14),0.1692602495,0.3784774237,True,2025-03-25,66986103.10771364,67725.385558573
2025-03-25,3837686,(2019 AX5),0.0167708462,0.0375007522,False,2025-03-25,53740640.57334937,23460.2596460043
2025-03-25,3840867,(2019 GM4),0.0508809225,0.1137732014,False,2025-03-25,53340787.353007756,67897.3482321473
2025-03-25,3844004,(2019 SP2),0.0417402433,0.0933340215,False,2025-03-25,12472641.52368169,29496.7445485299
2025-03-25,54017226,(2020 JR3),0.0421264611,0.0941976306,False,2025-03-25,57855321.311022915,24347.1707933244
2025-03-25,54123429,(2021 DO1),0.0230438467,0.0515276076,False,2025-03-25,47232216.9713152,55620.9012802406
2025-03-25,54245818,(2022 CO3),0.0191670368,0.0428587972,False,2025-03-25,56190406.28420716,17538.5425270729
2025-03-25,54256792,(2022 ER6),0.0722029558,0.1614507173,False,2025-03-25,14746789.762131019,35809.0266826623
2025-03-25,54269063,(2022 GU1),0.0380675544,0.0851216393,False,2025-03-25,61434621.266339384,84567.746869605
2025-03-25,54357980,(2023 JL1),0.0092588058,0.0207033192,False,2025-03-25,36811278.729372084,20074.2029905787
2025-03-25,54381665,(2023 RF4),0.0235806068,0.0527278398,False,2025-03-25,52796477.253307834,45809.9440516408
2025-03-25,54416724,(2023 XX12),0.0296862251,0.0663804174,False,2025-03-25,34874273.825018436,30220.0282252326
2025-03-25,54447953,(2024 LG5),0.012605352,0.0281864239,False,2025-03-25,53788076.5320281,28263.1328402918
2025-03-25,54523989,(2025 FT),0.009830033,0.0219806221,False,2025-03-25,1951844.429625954,32373.3467037853
2025-03-25,54524130,(2025 FK2),0.0113908197,0.0254706471,False,2025-03-25,4533534.248845776,12632.1399415525
2025-03-25,54524308,(2025 FN2),0.0189040552,0.0422707525,False,2025-03-25,3678553.474607931,42445.2343236073
2025-03-25,54524974,(2025 FP11),0.0151549664,0.033887535,False,2025-03-25,5418819.377765048,31048.8391689006
2025-03-25,54525373,(2025 FD15),0.0078443141,0.0175404196,False,2025-03-25,3280114.088775895,37880.7950500204
2025-03-25,54525467,(2025 FU16),0.0396784754,0.0887237683,False,2025-03-25,25024043.93235246,21622.7809140167
2025-03-25,54526420,(2025 FH25),0.0049722731,0.0111183407,False,2025-03-25,248077.295113141,34950.0393387872
2025-03-26,3692751,(2014 TN17),0.1332155667,0.2978790628,True,2025-03-26,5092311.165684686,77281.7461140067
2025-03-26,3750678,(2016 GM135),0.0913177026,0.2041925905,False,2025-03-26,60229846.339330375,87093.6897858584
2025-03-26,3843767,(2019 RK),0.0235806068,0.0527278398,False,2025-03-26,37238134.06605296,17450.828696339
2025-03-26,54016462,(2020 GC1),0.0236894499,0.0529712204,False,2025-03-26,30402116.48555775,54897.8661196132
2025-03-26,54317182,(2022 UG2),0.0100590039,0.0224926165,False,2025-03-26,34770471.88720814,32140.8974479395
2025-03-26,54520712,(2025 DW5),0.0310852938,0.0695088301,False,2025-03-26,6329845.228743527,20297.50168212
2025-03-26,54524122,(2025 FD2),0.0084441313,0.0188816516,False,2025-03-26,2108351.911085727,32195.2357527441
2025-03-26,54524312,(2025 FR2),0.0120935826,0.0270420729,False,2025-03-26,2715715.987092374,37920.0254272542
2025-03-26,54524315,(2025 FT2),0.0576175751,0.1288368146,False,2025-03-26,19699750.063117094,52194.9015940579
2025-03-26,54524510,(2025 FS5),0.0389542616,0.087104377,False,2025-03-26,7374512.362194622,75991.3476043295
2025-03-26,54524724,(2025 FH10),0.0378926498,0.0847305409,False,2025-03-26,19635134.240168206,15299.4165121578
2025-03-26,54524979,(2025 FX11),0.0306587876,0.0685551332,False,2025-03-26,13388086.271343164,62516.9750007449
2025-03-26,54524982,(2025 FY11),0.0046618144,0.0104241338,False,2025-03-26,498512.282577056,14612.0826259664
2025-03-26,54525362,(2025 FH14),0.0504144434,0.1127301225,False,2025-03-26,17878504.304724973,40850.9351664512
2025-03-26,54525368,(2025 FZ14),0.0150853356,0.0337318359,False,2025-03-26,1214087.947928629,41009.0402620422
2025-03-26,54525458,(2025 FZ15),0.0038243266,0.0085514543,False,2025-03-26,165831.647420707,45655.1630094175
2025-03-26,54525636,(2025 FE18),0.0035855433,0.0080175186,False,2025-03-26,361783.509504658,64469.6392971866
2025-03-26,54525751,(2025 FD20),0.0189040552,0.0422707525,False,2025-03-26,2096840.325069653,66158.8974590814
2025-03-26,54525860,(2025 GC),0.0080640828,0.0180318372,False,2025-03-26,1860168.969956792,21363.8654457343
2025-03-26,54542337,(2025 QP8),0.0315177333,0.0704757942,False,2025-03-26,26859558.11118838,29184.0271991014
2025-03-27,3371138,(2007 EJ88),0.0504144434,0.1127301225,False,2025-03-27,7264722.261004817,93064.507707226
2025-03-27,3747305,(2016 ED157),0.0309424699,0.069189466,False,2025-03-27,17445302.667363808,8998.1779285226
2025-03-27,3841200,(2019 GN20),0.0133215567,0.0297879063,False,2025-03-27,31416957.304321002,75410.9130302726
2025-03-27,54135789,(2021 GF5),0.0589596608,0.1318378096,False,2025-03-27,57326661.24289517,50362.0027071376
2025-03-27,54224433,(2021 WN2),0.0120380177,0.0269178258,False,2025-03-27,36970871.5621821,31514.3441631933
2025-03-27,54265625,(2022 FK1),0.013506878,0.0302022973,False,2025-03-27,53222611.78257169,69396.4640289301
2025-03-27,54433568,(2024 GE3),0.0161642283,0.0361443134,False,2025-03-27,24824602.325956088,17924.7324347911
2025-03-27,54521606,(2025 DV22),0.04411182,0.0986370281,False,2025-03-27,6335912.873471366,43997.8593643099
2025-03-27,54524326,(2025 FC4),0.0184737464,0.0413085527,False,2025-03-27,4305240.628769294,40999.2234110482
2025-03-27,54524528,(2025 FO6),0.0085222639,0.0190563613,False,2025-03-27,808463.511038576,45096.8847689135
2025-03-27,54524631,(2025 FA7),0.0144728805,0.0323623447,False,2025-03-27,1964229.397926662,71987.4343566511
2025-03-27,54525107,(2025 FT12),0.0282198679,0.063101543,False,2025-03-27,2862482.911879855,31656.955702147
2025-03-27,54525645,(2025 FO18),0.0192555078,0.0430566244,False,2025-03-27,3927773.218734688,67229.2101569821
2025-03-27,54526426,(2025 GZ),0.0518268695,0.1158884032,False,2025-03-27,9484569.629159201,61945.445734834
2025-03-28,3522631,(2010 KC),0.038775283,0.0867041687,False,2025-03-28,51438746.04395647,99689.0869752073
2025-03-28,3752012,(2016 GW221),0.0298232505,0.0666868155,False,2025-03-28,11283838.293584935,28135.2539738087
2025-03-28,54051072,(2020 PP3),0.02658,0.0594346868,False,2025-03-28,72737376.9286556,31722.2413501481
2025-03-28,54055115,(2020 TL3),0.0167708462,0.0375007522,False,2025-03-28,53680563.17578161,46412.0269583148
2025-03-28,54376459,(2023 OE5),0.0141434375,0.0316256878,False,2025-03-28,17917415.713017702,10856.7159981734
2025-03-28,54381341,(2023 RA4),0.0308003021,0.0688715693,False,2025-03-28,57028828.08517449,48265.6558070851
2025-03-28,54413294,(2023 XW1),0.008366715,0.0187085435,False,2025-03-28,25577834.378189597,33738.4921551775
2025-03-28,54415298,(2023 XW5),0.0048590904,0.0108652564,False,2025-03-28,44039481.801623344,46931.0212231715
2025-03-28,54431582,(2024 FN1),0.0160160338,0.0358129403,False,2025-03-28,34954912.103436865,44726.294360588
2025-03-28,54519691,(2025 CG4),0.0840533402,0.1879489824,False,2025-03-28,26315898.717343595,10576.6069851493
2025-03-28,54520338,(2025 DU3),0.0892390579,0.1995445996,False,2025-03-28,19601011.295136523,48118.6850248904
2025-03-28,54524523,(2025 FG6),0.0050647146,0.0113250461,False,2025-03-28,1131873.745708469,21651.1890469547
2025-03-28,54524527,(2025 FM6),0.0350392641,0.0783501764,False,2025-03-28,6363853.507007858,49655.2200868775
2025-03-28,54524639,(2025 FS7),0.0139493823,0.0311917671,False,2025-03-28,6123854.33231706,21717.6312103814
2025-03-28,54524645,(2025 FY7),0.0124897854,0.0279280092,False,2025-03-28,399421.959601983,26326.3424733528
2025-03-28,54524721,(2025 FB8),0.0053524791,0.011968507,False,2025-03-28,118661.195041657,18760.6233317178
2025-03-28,54524975,(2025 FQ11),0.0407901194,0.0912094798,False,2025-03-28,12523977.244514938,64930.9488259478
2025-03-28,54525109,(2025 FV12),0.0024691927,0.0055212826,False,2025-03-28,101643.330304919,39134.2740013843
2025-03-28,54525635,(2025 FR17),0.0144063837,0.0322136532,False,2025-03-28,1855416.784179224,41240.8635963577
2025-03-28,54525647,(2025 FU18),0.0231502122,0.0517654482,False,2025-03-28,23843505.05706641,22410.8784379883
2025-03-28,54525758,(2025 FP20),0.021804944,0.0487573371,False,2025-03-28,3058445.739487677,65429.5451795734
2025-03-29,54051583,(2020 QP6),0.191670368,0.428587972,False,2025-03-29,18198384.80757179,36111.0552721672
2025-03-29,54137799,(2021 HA),0.0203495578,0.0455029946,False,2025-03-29,70353054.00281227,72854.1855633445
2025-03-29,54471389,(2024 RW25),0.0199781365,0.0446724713,False,2025-03-29,72467203.77382708,27450.5211785669
2025-03-29,54487277,(2024 TO2),0.0167708462,0.0375007522,False,2025-03-29,29296720.02198122,53423.2026028775
2025-03-29,54488499,(2024 TN5),0.0067694748,0.0151370059,False,2025-03-29,34337479.28295072,23636.9560498947
2025-03-29,54521614,(2025 DY24),0.0435065831,0.0972836774,False,2025-03-29,24932876.985763002,27886.4248645176
2025-03-29,54524120,(2025 FZ1),0.0113384836,0.0253536201,False,2025-03-29,2465112.013874507,34023.1245238987
2025-03-29,54524310,(2025 FP2),0.0150160248,0.0335768522,False,2025-03-29,20890506.757160097,22298.5882837166
2025-03-29,54525865,(2025 FC22),0.0092162655,0.0206081961,False,2025-03-29,400580.654944281,73689.3034052396
2025-03-29,2791983,791983 (2020 QP6),0.1925550782,0.4305662442,False,2025-03-29,18198381.48649908,36111.0649533736
2025-03-30,3699902,(2014 UV210),0.0110803882,0.0247765013,False,2025-03-30,30347482.745042272,11540.5152244826
2025-03-30,3715466,(2015 GK),0.0167708462,0.0375007522,False,2025-03-30,23312095.948559977,60327.9737221334
2025-03-30,3742881,(2016 CK137),0.0092162655,0.0206081961,False,2025-03-30,70026078.44698603,32222.112138095
2025-03-30,3761354,(2016 UR5),0.0121494041,0.0271668934,False,2025-03-30,70834158.20956849,71307.5053634579
2025-03-30,3772842,(2017 FO91),0.0253837029,0.0567596853,False,2025-03-30,16311206.211462665,25472.9625972883
2025-03-30,3986764,(2020 BM1),0.0201629919,0.0450858206,False,2025-03-30,59285471.323343,67371.891729237
2025-03-30,54055061,(2020 TR1),0.0101054342,0.0225964377,False,2025-03-30,45082580.521085784,23648.5070873966
2025-03-30,54087767,(2020 VA4),0.0086807046,0.0194106455,False,2025-03-30,4443922.087879015,20288.3273869218
2025-03-30,54354663,(2023 HJ1),0.0136947774,0.0306224531,False,2025-03-30,16479710.170514543,30154.6699159303
2025-03-30,54482430,(2024 SP2),0.0042320908,0.0094632427,False,2025-03-30,26596673.334666684,18000.7552624339
2025-03-30,54492951,(2024 TV20),0.0527904029,0.1180429295,False,2025-03-30,63022797.55249442,39015.0257647882
2025-03-30,54497456,(2024 UY17),0.0022415838,0.0050123337,False,2025-03-30,56774129.63321451,22613.3098031115
2025-03-30,54522534,(2025 EJ1),0.0501828101,0.1122121746,False,2025-03-30,13094826.814181358,44951.6673129024
2025-03-30,54524324,(2025 FA4),0.0128989683,0.02884297,False,2025-03-30,10551996.283356356,18872.7151742228
2025-03-30,54524513,(2025 FV5),0.0360209346,0.0805452583,False,2025-03-30,19844643.334421974,35451.7547645127
2025-03-30,54524642,(2025 FW7),0.0555334912,0.1241766613,False,2025-03-30,8496775.312423237,63582.2165202635
2025-03-30,54524980,(2025 FW11),0.0175612318,0.0392681082,False,2025-03-30,2267317.375308322,43198.791582681
2025-03-30,54525111,(2025 FX12),0.0201629919,0.0450858206,False,2025-03-30,15324561.46459893,9660.6309489329
2025-03-30,54525112,(2025 FR13),0.0385971268,0.0863057993,False,2025-03-30,1332409.451086877,58792.0827044387
2025-03-30,54525641,(2025 FG18),0.0096062741,0.021480282,False,2025-03-30,1493490.483507651,30166.3056790161
2025-03-30,54526131,(2025 GR),0.0179702855,0.0401827799,False,2025-03-30,3268649.252094196,54568.4327256654
2025-03-31,2414800,414800 (2010 SV3),0.1925550782,0.4305662442,False,2025-03-31,23602491.08522447,40882.0373240339
2025-03-31,3290880,(2005 SL),0.0880146521,0.1968067451,False,2025-03-31,5510062.604308419,34398.1109024142
2025-03-31,3398649,(2007 YN56),0.0667659413,0.1492931834,False,2025-03-31,71833036.0679351,33000.2506167009
2025-03-31,3667093,(2014 GT34),0.1243240006,0.2779969165,False,2025-03-31,18662330.707110908,61277.5262832556
2025-03-31,3765641,(2016 XB2),0.1307841086,0.2924421572,False,2025-03-31,28009402.71990463,64073.9760097766
2025-03-31,3773912,(2017 GL6),0.0649463841,0.1452245297,False,2025-03-31,39192210.37622102,56384.764530386
2025-03-31,3836294,(2018 WE1),0.0160160338,0.0358129403,False,2025-03-31,60249226.922906324,31161.0415504993
2025-03-31,54145462,(2021 JL6),0.0300992017,0.067303861,False,2025-03-31,45166227.45202651,21786.2469160048
2025-03-31,54202995,(2021 TX1),0.0092162655,0.0206081961,False,2025-03-31,72417374.80274047,116664.8024157469
2025-03-31,54203016,(2021 TZ2),0.0298232505,0.0666868155,False,2025-03-31,46373400.35809268,29581.673187857
2025-03-31,54431986,(2024 FN3),0.0226232491,0.0505871228,False,2025-03-31,36445222.555102356,38409.5097254822
2025-03-31,54524323,(2025 FZ3),0.0139493823,0.0311917671,False,2025-03-31,3233044.869275474,25673.2770726129
2025-03-31,54524636,(2025 FQ7),0.0102460147,0.0229107855,False,2025-03-31,2858211.533656467,52643.3365739624
2025-03-31,54524976,(2025 FS11),0.0255008688,0.0570216761,False,2025-03-31,6929486.793424608,44992.1334226028
2025-03-31,54525366,(2025 FT14),0.0513517179,0.1148259319,False,2025-03-31,16367659.465991594,63794.0697707203
2025-03-31,54525757,(2025 FO20),0.0125474356,0.028056919,False,2025-03-31,3615796.255595924,16759.8970372558
2025-03-31,54526715,(2025 GJ1),0.0184737464,0.0413085527,False,2025-03-31,4171118.134828249,16467.1149048735
2025-03-31,54527071,(2025 GO1),0.037201031,0.0831840342,False,2025-03-31,2927097.328608764,28124.0013757401
2025-03-31,54527289,(2025 HK1),0.0481454197,0.1076564312,False,2025-03-31,28313723.413654666,36557.699614312
2025-04-01,2004034,4034 Vishnu (1986 PA),0.5327886649,1.1913516723,True,2025-04-01,23450596.58872423,43128.8101029632
2025-04-01,3666925,(2014 GJ1),0.0382432662,0.0855145429,False,2025-04-01,14228541.167202946,21198.9829644045
2025-04-01,3714456,(2015 FU117),0.0345585074,0.0772751717,False,2025-04-01,26632062.505989622,24318.7782687966
2025-04-01,3746490,(2016 ED86),0.0231502122,0.0517654482,False,2025-04-01,62026612.09675293,57421.5398402382
2025-04-01,54134665,(2021 GN1),0.0138214936,0.0309057992,False,2025-04-01,11080614.494000072,50027.2796414192
2025-04-01,54266059,(2022 FR3),0.0806408277,0.1803183724,False,2025-04-01,2532351.15515214,26770.8444069326
2025-04-01,54356389,(2023 HM4),0.0077011393,0.0172202709,False,2025-04-01,32074599.219823193,26272.2924887202
2025-04-01,54419181,(2023 YH2),0.086011194,0.1923268766,False,2025-04-01,73295088.15514798,82500.5235684096
2025-04-01,54433337,(2024 GM2),0.0608912622,0.1361570015,False,2025-04-01,72840664.38443118,65769.4421081294
2025-04-01,54517091,(2025 BQ2),0.0540200494,0.1207925025,False,2025-04-01,24070970.42853564,40048.9854245734
2025-04-01,54520811,(2025 DO7),0.0888290416,0.1986277755,False,2025-04-01,22558103.37067496,35592.7935663423
2025-04-01,54524520,(2025 FC6),0.0163890951,0.0366471308,False,2025-04-01,4524128.447327183,41073.4248364818
2025-04-01,54524632,(2025 FL7),0.0152249185,0.0340439527,False,2025-04-01,4844882.317498847,31446.7969013335
2025-04-01,54524633,(2025 FM7),0.0292789148,0.0654696439,False,2025-04-01,13989641.940770896,25363.0390128298
2025-04-01,54524722,(2025 FC8),0.0120935826,0.0270420729,False,2025-04-01,7635976.093589399,27242.80510647
2025-04-01,54525367,(2025 FU14),0.061738344,0.1380511341,False,2025-04-01,21366032.2349472,44106.2538066252
2025-04-01,54525463,(2025 FR16),0.021406959,0.0478674154,False,2025-04-01,19104822.177721843,21733.2911920847
2025-04-01,54525859,(2025 FH21),0.0088420909,0.0197715164,False,2025-04-01,1149656.48939473,38102.3096371805
2025-04-01,54526126,(2025 GO),0.0177237239,0.0396314515,False,2025-04-01,4008993.103752106,29950.4904064994
2025-04-01,2811221,811221 (2022 FR3),0.0810130488,0.1811506842,False,2025-04-01,2532351.15515214,26770.844411878
2025-04-02,3394072,(2007 VZ137),0.1272198785,0.2844722965,True,2025-04-02,54315588.85537762,99470.2539463384
2025-04-02,3647019,(2013 RU5),0.2121069879,0.4742856434,False,2025-04-02,58886435.04200967,114647.6456500583
2025-04-02,3763937,(2016 WH),0.0102460147,0.0229107855,False,2025-04-02,33819619.83696188,63965.3321690003
2025-04-02,3841704,(2019 JG1),0.0126635356,0.0283165265,False,2025-04-02,60953428.52756371,20754.8118355111
2025-04-02,3843838,(2019 RE3),0.0715409951,0.1599705282,False,2025-04-02,41398926.80629594,62551.0563777382
2025-04-02,3879226,(2019 UJ),0.0110803882,0.0247765013,False,2025-04-02,27311710.32800796,48726.6892136863
2025-04-02,54049349,(2020 OG3),0.0116025908,0.0259441818,False,2025-04-02,66524804.32752439,28129.7990876836
2025-04-02,54135787,(2021 GD5),0.0096506147,0.0215794305,False,2025-04-02,49099588.34568293,66928.550597118
2025-04-02,54209222,(2021 TK13),0.022108281,0.0494356193,False,2025-04-02,20594775.19519654,17959.7578462534
2025-04-02,54218591,(2021 VC9),0.0102933082,0.0230165369,False,2025-04-02,55975021.59897106,24161.2577950297
2025-04-02,54265773,(2022 FX1),0.0185590173,0.0414992243,False,2025-04-02,28027793.89308797,37772.7032800678
2025-04-02,54349272,(2023 FT),0.0283501249,0.0633928065,False,2025-04-02,13746738.847026592,35386.4042534919
2025-04-02,54495427,(2024 UU2),0.0150853356,0.0337318359,False,2025-04-02,46896431.178050615,34845.1097265879
2025-04-02,54520718,(2025 DE6),0.086011194,0.1923268766,False,2025-04-02,10196752.040824499,30639.052266719
2025-04-02,54524531,(2025 FP6),0.0192555078,0.0430566244,False,2025-04-02,7395728.481715892,36265.4701562297
2025-04-02,54524643,(2025 FV7),0.0384197891,0.0859092601,False,2025-04-02,11309635.443960706,34758.5964123328
2025-04-02,54525643,(2025 FM18),0.0037201031,0.0083184034,False,2025-04-02,277546.654323376,46131.2165893439
2025-04-02,54525753,(2025 GA),0.0047924212,0.0107161795,False,2025-04-02,85027.913758055,38354.9952476228
2025-04-02,54525755,(2025 FN20),0.0336166921,0.0751692087,False,2025-04-02,6123423.684928691,68366.0994941628
2025-04-02,54526039,(2025 GL),0.0034084347,0.0076214917,False,2025-04-02,434635.637663626,20997.5388854346
2025-04-02,54526559,(2025 GG1),0.0291443905,0.0651688382,False,2025-04-02,9968074.911648486,34912.3017875553
2025-04-03,2474163,474163 (1999 SO5),0.1830437804,0.4092983358,True,2025-04-03,10390262.405830901,26905.5355487485
2025-04-03,3879292,(2019 UN2),0.0256185754,0.0572848762,False,2025-04-03,59379197.33597604,63023.1968475857
2025-04-03,54054530,(2020 SM2),0.004814542,0.0107656431,False,2025-04-03,58938723.67135524,24669.0759849814
2025-04-03,54217965,(2021 VP6),0.1289896833,0.2884297004,False,2025-04-03,69768617.50579885,75575.3476293778
2025-04-03,54496197,(2024 UD6),0.0089650967,0.0200465656,False,2025-04-03,34385657.321863584,14989.5900467018
2025-04-03,54525370,(2025 FY14),0.0096951599,0.0216790366,False,2025-04-03,549537.363433248,23242.256123709
2025-04-03,54525371,(2025 FA15),0.0200703514,0.0448786701,False,2025-04-03,2079577.254464198,78952.0534290126
2025-04-03,54525461,(2025 FO16),0.014878357,0.0332690178,False,2025-04-03,2091294.328114504,44881.6171751435
2025-04-03,54525756,(2025 GB),0.0291443905,0.0651688382,False,2025-04-03,723468.284415116,30309.6351545627
2025-04-03,54526037,(2025 GJ),0.0054519891,0.0121910182,False,2025-04-03,1450290.209000531,21233.4250190807
2025-04-03,54526040,(2025 GM),0.0286124454,0.0639793729,False,2025-04-03,9080652.986593282,73150.8898405514
2025-04-03,54526127,(2025 GN),0.0239086457,0.0534613571,False,2025-04-03,2784462.102513452,37941.9934491547
2025-04-03,54533499,(2025 JB3),0.0592318063,0.1324463452,False,2025-04-03,29091977.714257136,38413.2335967583
2025-04-04,3177230,(2004 FC18),0.0389542616,0.087104377,False,2025-04-04,7033760.802273477,66436.5520905602
2025-04-04,3667048,(2014 GQ17),0.0101054342,0.0225964377,False,2025-04-04,39063153.93934859,49314.5137067728
2025-04-04,3772997,(2017 FA102),0.0212106988,0.0474285643,False,2025-04-04,4491937.813102926,54558.6365887366
2025-04-04,3989396,(2020 CE),0.02658,0.0594346868,False,2025-04-04,52054702.36338529,46936.2482928407
2025-04-04,54016353,(2020 FH4),0.0055533491,0.0124176661,False,2025-04-04,4898663.499753197,10789.6192532597
2025-04-04,54099598,(2020 XT2),0.0298232505,0.0666868155,False,2025-04-04,5268995.480343265,22256.7377478772
2025-04-04,54354397,(2023 GC2),0.0092588058,0.0207033192,False,2025-04-04,6612214.888476129,22504.36021665
2025-04-04,54354673,(2023 HR1),0.0151549664,0.033887535,False,2025-04-04,63158199.57197736,98890.2850362289
2025-04-04,54392414,(2023 TH4),0.0104365024,0.0233367288,False,2025-04-04,65695070.06382242,61308.0917988894
2025-04-04,54434763,(2024 HA),0.0011763999,0.0026305101,False,2025-04-04,59766102.84570937,42689.0044953378
2025-04-04,54496409,(2024 UL8),0.0127219879,0.0284472297,False,2025-04-04,55925146.087987095,52533.949567612
2025-04-04,54524318,(2025 FF3),0.0417402433,0.0933340215,False,2025-04-04,8892985.719911847,26268.626139393
2025-04-04,54524514,(2025 FW5),0.0464039528,0.1037623929,False,2025-04-04,5079236.745680509,73271.4021455936
2025-04-04,54524533,(2025 DM53),0.021406959,0.0478674154,False,2025-04-04,10030984.107136626,20241.775879165
2025-04-04,54524635,(2025 FO7),0.0283501249,0.0633928065,False,2025-04-04,11211854.147227494,40389.600172172
2025-04-04,54526036,(2025 GH),0.031228777,0.0698296682,False,2025-04-04,903944.68068139,73986.8799819258
2025-04-04,54527658,(2025 HW4),0.0270741591,0.0605396602,False,2025-04-04,20176146.739059933,18512.0490786565
2025-04-05,3275978,(2005 GR33),0.0992098919,0.2218400624,False,2025-04-05,60596016.52213683,91815.5700356918
2025-04-05,3386864,(2007 SQ6),0.0947447113,0.2118556149,False,2025-04-05,4192064.394751826,23674.8401404804
2025-04-05,3601673,(2012 FT35),0.0038419789,0.008590926,False,2025-04-05,44568211.17844425,49217.3298199228
2025-04-05,3698845,(2014 WU202),0.0116025908,0.0259441818,False,2025-04-05,63275606.13456269,21340.9153033737
2025-04-05,3699442,(2014 WP362),0.0608912622,0.1361570015,False,2025-04-05,59369123.29573194,45774.1784983874
2025-04-05,3824993,(2018 KF1),0.0183888672,0.0411187571,False,2025-04-05,55173852.928867295,69954.2338109616
2025-04-05,54016506,(2020 GM2),0.0506471459,0.1132504611,False,2025-04-05,50762304.95700009,89873.9200230059
2025-04-05,54016817,(2020 HR8),0.0110803882,0.0247765013,False,2025-04-05,28473593.24188077,28331.3530434419
2025-04-05,54519245,(2025 BC10),0.3536347843,0.7907514169,True,2025-04-05,3705982.64798668,82523.8671921691
